dataset,path,identity,action,conf,area_fraction,x1,y1,x2,y2,overlay
Zakynthos,images/leftIMG_2222.JPG,gtJ204,skipped_small,0.879275381565094,0.01658243944394543,1627.63916015625,1076.5615234375,2286.71630859375,1578.8035888671875,Zakynthos/overlay/0135_leftIMG_2222.jpg
Zakynthos,images/rightIMG_9907itstherightone.JPG,G20-05,skipped_small,0.8098109364509583,0.024778461569602516,3622.824951171875,1463.3284912109375,4455.19921875,2057.561279296875,Zakynthos/overlay/0136_rightIMG_9907itstherightone.jpg
Zakynthos,images/leftIMG_9895itsthebottomone.JPG,G20-05,skipped_small,0.5053606629371643,0.036620907103007236,962.4081420898438,938.0426025390625,1890.799072265625,1725.4493408203125,Zakynthos/overlay/0137_leftIMG_9895itsthebottomone.jpg
Zakynthos,images/leftIMG_3245.JPG,G20-05,skipped_small,0.8525654673576355,0.05213036053244088,1793.3466796875,905.565673828125,3057.9296875,1728.46044921875,Zakynthos/overlay/0138_leftIMG_3245.jpg
Zakynthos,images/rightIMG_3238.JPG,G20-05,skipped_small,0.7169516086578369,0.01334329680438624,2361.6279296875,1245.7213134765625,2940.039794921875,1706.2183837890625,Zakynthos/overlay/0139_rightIMG_3238.jpg
Zakynthos,images/leftIMG_9277.jpg,G18-02,skipped_small,0.8144925832748413,0.04952155886766837,1277.319091796875,1214.780517578125,2421.907958984375,2078.4462890625,Zakynthos/overlay/0140_leftIMG_9277.jpg
Zakynthos,images/rightIMG_9280.jpg,G18-02,skipped_small,0.5348734855651855,0.006160028302815112,2646.7275390625,1333.96875,3045.289306640625,1642.4920654296875,Zakynthos/overlay/0141_rightIMG_9280.jpg
Zakynthos,images/rightIMG_1480.JPG,G18-02,skipped_small,0.8324978351593018,0.05054717010892928,2782.11767578125,1486.2490234375,3889.037109375,2582.202392578125,Zakynthos/overlay/0142_rightIMG_1480.jpg
Zakynthos,images/leftIMG_1497.JPG,G18-02,no_detection,,,,,,,Zakynthos/overlay/0143_leftIMG_1497.jpg
Zakynthos,images/rightIMG_2237.JPG,t516,no_detection,,,,,,,Zakynthos/overlay/0144_rightIMG_2237.jpg
Zakynthos,images/leftIMG_2243.JPG,t516,no_detection,,,,,,,Zakynthos/overlay/0145_leftIMG_2243.jpg
Zakynthos,images/leftIMG_4441.JPG,t516,skipped_small,0.41436102986335754,0.017133775370273302,1991.9796142578125,1019.4862670898438,2665.903076171875,1526.994873046875,Zakynthos/overlay/0146_leftIMG_4441.jpg
Zakynthos,images/rightIMG_4435.JPG,t516,no_detection,,,,,,,Zakynthos/overlay/0147_rightIMG_4435.jpg
Zakynthos,images/leftIMG_0328.jpeg,SE010,skipped_small,0.6681855320930481,0.01747899323487075,1237.6834716796875,896.2392578125,1845.8079833984375,1469.9920654296875,Zakynthos/overlay/0148_leftIMG_0328.jpg
Zakynthos,images/rightIMG_0332.jpeg,SE010,no_detection,,,,,,,Zakynthos/overlay/0149_rightIMG_0332.jpg
Zakynthos,images/leftIMG_1105.JPG,SE010,skipped_small,0.5108212232589722,0.01061832963080366,1479.76806640625,1168.43310546875,1998.9609375,1576.6851806640625,Zakynthos/overlay/0150_leftIMG_1105.jpg
Zakynthos,images/rightIMG_1110.JPG,SE010,skipped_small,0.7734789252281189,0.004825111534477114,2370.944091796875,1731.82080078125,2712.462890625,2013.8497314453125,Zakynthos/overlay/0151_rightIMG_1110.jpg
Zakynthos,images/leftIMG_2488.JPG,G17-27,skipped_small,0.3359031677246094,0.0029510903295942225,1977.7706298828125,1994.3062744140625,2259.281982421875,2203.56689453125,Zakynthos/overlay/0152_leftIMG_2488.jpg
Zakynthos,images/rightIMG_2500.JPG,G17-27,skipped_small,0.750048041343689,0.020120977894037204,3093.872802734375,946.6595458984375,3819.833251953125,1499.929443359375,Zakynthos/overlay/0153_rightIMG_2500.jpg
Zakynthos,images/rightIMG_1570.JPG,G17-27,skipped_small,0.639003574848175,0.01354946075168022,2159.61083984375,1258.85498046875,2719.024169921875,1742.347900390625,Zakynthos/overlay/0154_rightIMG_1570.jpg
Zakynthos,images/leftIMG_1575.JPG,G17-27,skipped_small,0.5410895943641663,0.017638450289233065,2321.5244140625,1122.821533203125,3025.0546875,1623.2921142578125,Zakynthos/overlay/0155_leftIMG_1575.jpg
Zakynthos,images/rightIMG_1482.JPG,X026,skipped_small,0.9122408032417297,0.054052040775049395,2116.905029296875,1361.416015625,3295.40771484375,2276.966796875,Zakynthos/overlay/0156_rightIMG_1482.jpg
Zakynthos,images/leftIMG_1269.JPG,X026,skipped_small,0.8525053858757019,0.06186944391527603,1443.656005859375,1042.2333984375,2759.406005859375,1980.883544921875,Zakynthos/overlay/0157_leftIMG_1269.jpg
Zakynthos,images/leftIMG_1915.jpg,X026,skipped_small,0.8276029229164124,0.05288650115172306,1089.2393798828125,647.2017822265625,2268.112060546875,1542.7291259765625,Zakynthos/overlay/0158_leftIMG_1915.jpg
Zakynthos,images/rightIMG_1965.jpg,X026,skipped_small,0.9638522863388062,0.0438982391681658,1881.8255615234375,1612.0567626953125,2974.916259765625,2413.7197265625,Zakynthos/overlay/0159_rightIMG_1965.jpg
Amvrakikos,images/01_2017_left_DSC03532.JPG,1,no_detection,,,,,,,Amvrakikos/overlay/0000_01_2017_left_DSC03532.jpg
Amvrakikos,images/01_2017_right_DSC03531.JPG,1,skipped_small,0.2774864733219147,0.001834807637586697,4553.81103515625,1392.8558349609375,4779.46044921875,1554.7269287109375,Amvrakikos/overlay/0001_01_2017_right_DSC03531.jpg
Amvrakikos,images/01_2022_left_8.JPG,1,no_detection,,,,,,,Amvrakikos/overlay/0002_01_2022_left_8.jpg
Amvrakikos,images/01_2022_right_9.JPG,1,no_detection,,,,,,,Amvrakikos/overlay/0003_01_2022_right_9.jpg
Amvrakikos,images/02_2015_left_DSCN0790.JPG,2,no_detection,,,,,,,Amvrakikos/overlay/0004_02_2015_left_DSCN0790.jpg
Amvrakikos,images/02_2015_right_DSCN0789.JPG,2,skipped_small,0.7549072504043579,0.08384204205917871,2020.20849609375,1170.686767578125,3158.829833984375,2343.337646484375,Amvrakikos/overlay/0005_02_2015_right_DSCN0789.jpg
Amvrakikos,images/02_2022_left_8.JPG,2,no_detection,,,,,,,Amvrakikos/overlay/0006_02_2022_left_8.jpg
Amvrakikos,images/02_2022_right_9.JPG,2,skipped_small,0.4274353086948395,0.019638932270741868,1081.4859619140625,3165.70556640625,2158.857177734375,3456.0,Amvrakikos/overlay/0007_02_2022_right_9.jpg
Amvrakikos,images/03_2015_left_DSCN0830.JPG,3,no_detection,,,,,,,Amvrakikos/overlay/0008_03_2015_left_DSCN0830.jpg
Amvrakikos,images/03_2015_right_DSCN0831.JPG,3,no_detection,,,,,,,Amvrakikos/overlay/0009_03_2015_right_DSCN0831.jpg
Amvrakikos,images/03_2022_left_8.JPG,3,no_detection,,,,,,,Amvrakikos/overlay/0010_03_2022_left_8.jpg
Amvrakikos,images/03_2022_right_9.JPG,3,no_detection,,,,,,,Amvrakikos/overlay/0011_03_2022_right_9.jpg
Amvrakikos,images/04_2017_left_DSC04438.JPG,4,no_detection,,,,,,,Amvrakikos/overlay/0012_04_2017_left_DSC04438.jpg
Amvrakikos,images/04_2017_right_DSC04437.JPG,4,no_detection,,,,,,,Amvrakikos/overlay/0013_04_2017_right_DSC04437.jpg
Amvrakikos,images/04_2022_left_8.JPG,4,no_detection,,,,,,,Amvrakikos/overlay/0014_04_2022_left_8.jpg
Amvrakikos,images/04_2022_right_9.JPG,4,no_detection,,,,,,,Amvrakikos/overlay/0015_04_2022_right_9.jpg
Amvrakikos,images/05_2018_left_P1010125.JPG,5,no_detection,,,,,,,Amvrakikos/overlay/0016_05_2018_left_P1010125.jpg
Amvrakikos,images/05_2018_right_P1010124.JPG,5,no_detection,,,,,,,Amvrakikos/overlay/0017_05_2018_right_P1010124.jpg
Amvrakikos,images/05_2022_left_8.JPG,5,no_detection,,,,,,,Amvrakikos/overlay/0018_05_2022_left_8.jpg
Amvrakikos,images/05_2022_right_9.JPG,5,no_detection,,,,,,,Amvrakikos/overlay/0019_05_2022_right_9.jpg
Amvrakikos,images/06_2018_left_P1040280.JPG,6,no_detection,,,,,,,Amvrakikos/overlay/0020_06_2018_left_P1040280.jpg
Amvrakikos,images/06_2018_right_P1040281.JPG,6,skipped_small,0.3184781074523926,0.01033347782746811,4278.56298828125,2951.455810546875,4604.72509765625,3456.0,Amvrakikos/overlay/0021_06_2018_right_P1040281.jpg
Amvrakikos,images/06_2022_left_8.JPG,6,cropped,0.32040491700172424,0.14903219327090572,1672.9052734375,1379.03369140625,3548.45947265625,2644.45947265625,Amvrakikos/overlay/0022_06_2022_left_8.jpg
Amvrakikos,images/06_2022_right_9.JPG,6,no_detection,,,,,,,Amvrakikos/overlay/0023_06_2022_right_9.jpg
Amvrakikos,images/07_2017_left_DSC03998.JPG,7,no_detection,,,,,,,Amvrakikos/overlay/0024_07_2017_left_DSC03998.jpg
Amvrakikos,images/07_2017_right_DSC03997.JPG,7,no_detection,,,,,,,Amvrakikos/overlay/0025_07_2017_right_DSC03997.jpg
Amvrakikos,images/07_2022_left_8.JPG,7,no_detection,,,,,,,Amvrakikos/overlay/0026_07_2022_left_8.jpg
Amvrakikos,images/07_2022_right_9.JPG,7,no_detection,,,,,,,Amvrakikos/overlay/0027_07_2022_right_9.jpg
Amvrakikos,images/08_2018_left_P1030260.JPG,8,no_detection,,,,,,,Amvrakikos/overlay/0028_08_2018_left_P1030260.jpg
Amvrakikos,images/08_2018_right_P1030259.JPG,8,no_detection,,,,,,,Amvrakikos/overlay/0029_08_2018_right_P1030259.jpg
Amvrakikos,images/08_2022_left_8.JPG,8,no_detection,,,,,,,Amvrakikos/overlay/0030_08_2022_left_8.jpg
Amvrakikos,images/08_2022_right_9.JPG,8,no_detection,,,,,,,Amvrakikos/overlay/0031_08_2022_right_9.jpg
Amvrakikos,images/09_2017_left_DSC04593.JPG,9,no_detection,,,,,,,Amvrakikos/overlay/0032_09_2017_left_DSC04593.jpg
Amvrakikos,images/09_2017_right_DSC04592.JPG,9,no_detection,,,,,,,Amvrakikos/overlay/0033_09_2017_right_DSC04592.jpg
Amvrakikos,images/09_2022_left_8.JPG,9,no_detection,,,,,,,Amvrakikos/overlay/0034_09_2022_left_8.jpg
Amvrakikos,images/09_2022_right_9.JPG,9,no_detection,,,,,,,Amvrakikos/overlay/0035_09_2022_right_9.jpg
Amvrakikos,images/10_2017_left_DSC04767.JPG,10,no_detection,,,,,,,Amvrakikos/overlay/0036_10_2017_left_DSC04767.jpg
Amvrakikos,images/10_2017_right_DSC04769.JPG,10,no_detection,,,,,,,Amvrakikos/overlay/0037_10_2017_right_DSC04769.jpg
Amvrakikos,images/10_2022_left_8.JPG,10,no_detection,,,,,,,Amvrakikos/overlay/0038_10_2022_left_8.jpg
Amvrakikos,images/10_2022_right_9.JPG,10,no_detection,,,,,,,Amvrakikos/overlay/0039_10_2022_right_9.jpg
Amvrakikos,images/11_2018_left_P1040355.JPG,11,no_detection,,,,,,,Amvrakikos/overlay/0040_11_2018_left_P1040355.jpg
Amvrakikos,images/11_2018_right_P1040354.JPG,11,no_detection,,,,,,,Amvrakikos/overlay/0041_11_2018_right_P1040354.jpg
Amvrakikos,images/11_2022_left_8.JPG,11,no_detection,,,,,,,Amvrakikos/overlay/0042_11_2022_left_8.jpg
Amvrakikos,images/11_2022_right_9.JPG,11,no_detection,,,,,,,Amvrakikos/overlay/0043_11_2022_right_9.jpg
Amvrakikos,images/12_2019_left_P1090332.JPG,12,no_detection,,,,,,,Amvrakikos/overlay/0044_12_2019_left_P1090332.jpg
Amvrakikos,images/12_2019_right_P1090331.JPG,12,no_detection,,,,,,,Amvrakikos/overlay/0045_12_2019_right_P1090331.jpg
Amvrakikos,images/12_2022_left_8.JPG,12,no_detection,,,,,,,Amvrakikos/overlay/0046_12_2022_left_8.jpg
Amvrakikos,images/12_2022_right_9.JPG,12,no_detection,,,,,,,Amvrakikos/overlay/0047_12_2022_right_9.jpg
Amvrakikos,images/13_2019_left_P1100248.JPG,13,skipped_small,0.4254907965660095,0.0018861601761074533,160.804931640625,122.8479995727539,330.4525451660156,233.8170166015625,Amvrakikos/overlay/0048_13_2019_left_P1100248.jpg
Amvrakikos,images/13_2019_right_P1100249.JPG,13,no_detection,,,,,,,Amvrakikos/overlay/0049_13_2019_right_P1100249.jpg
Amvrakikos,images/13_2022_left_8.JPG,13,no_detection,,,,,,,Amvrakikos/overlay/0050_13_2022_left_8.jpg
Amvrakikos,images/13_2022_right_9.JPG,13,no_detection,,,,,,,Amvrakikos/overlay/0051_13_2022_right_9.jpg
Amvrakikos,images/14_2017_left_DSC04964.JPG,14,no_detection,,,,,,,Amvrakikos/overlay/0052_14_2017_left_DSC04964.jpg
Amvrakikos,images/14_2017_right_DSC04963.JPG,14,no_detection,,,,,,,Amvrakikos/overlay/0053_14_2017_right_DSC04963.jpg
Amvrakikos,images/14_2022_left_8.JPG,14,no_detection,,,,,,,Amvrakikos/overlay/0054_14_2022_left_8.jpg
Amvrakikos,images/14_2022_right_9.JPG,14,no_detection,,,,,,,Amvrakikos/overlay/0055_14_2022_right_9.jpg
Amvrakikos,images/15_2017_left_DSC04396.JPG,15,no_detection,,,,,,,Amvrakikos/overlay/0056_15_2017_left_DSC04396.jpg
Amvrakikos,images/15_2017_right_DSC04395.JPG,15,no_detection,,,,,,,Amvrakikos/overlay/0057_15_2017_right_DSC04395.jpg
Amvrakikos,images/15_2022_left_8.JPG,15,no_detection,,,,,,,Amvrakikos/overlay/0058_15_2022_left_8.jpg
Amvrakikos,images/15_2022_right_9.JPG,15,no_detection,,,,,,,Amvrakikos/overlay/0059_15_2022_right_9.jpg
Amvrakikos,images/16_2019_left_P1060309.JPG,16,no_detection,,,,,,,Amvrakikos/overlay/0060_16_2019_left_P1060309.jpg
Amvrakikos,images/16_2019_right_P1060311.JPG,16,no_detection,,,,,,,Amvrakikos/overlay/0061_16_2019_right_P1060311.jpg
Amvrakikos,images/16_2022_left_8.JPG,16,no_detection,,,,,,,Amvrakikos/overlay/0062_16_2022_left_8.jpg
Amvrakikos,images/16_2022_right_9.JPG,16,no_detection,,,,,,,Amvrakikos/overlay/0063_16_2022_right_9.jpg
Amvrakikos,images/17_2018_left_P1010030.JPG,17,no_detection,,,,,,,Amvrakikos/overlay/0064_17_2018_left_P1010030.jpg
Amvrakikos,images/17_2018_right_P1010029.JPG,17,no_detection,,,,,,,Amvrakikos/overlay/0065_17_2018_right_P1010029.jpg
Amvrakikos,images/17_2022_left_8.JPG,17,no_detection,,,,,,,Amvrakikos/overlay/0066_17_2022_left_8.jpg
Amvrakikos,images/17_2022_right_9.JPG,17,no_detection,,,,,,,Amvrakikos/overlay/0067_17_2022_right_9.jpg
Amvrakikos,images/18_2017_left_DSC02598.JPG,18,no_detection,,,,,,,Amvrakikos/overlay/0068_18_2017_left_DSC02598.jpg
Amvrakikos,images/18_2017_right_DSC02597.JPG,18,no_detection,,,,,,,Amvrakikos/overlay/0069_18_2017_right_DSC02597.jpg
Amvrakikos,images/18_2022_left_8.JPG,18,no_detection,,,,,,,Amvrakikos/overlay/0070_18_2022_left_8.jpg
Amvrakikos,images/18_2022_right_9.JPG,18,no_detection,,,,,,,Amvrakikos/overlay/0071_18_2022_right_9.jpg
Amvrakikos,images/19_2018_left_P1020199.JPG,19,no_detection,,,,,,,Amvrakikos/overlay/0072_19_2018_left_P1020199.jpg
Amvrakikos,images/19_2018_right_P1020201.JPG,19,no_detection,,,,,,,Amvrakikos/overlay/0073_19_2018_right_P1020201.jpg
Amvrakikos,images/19_2022_left_8.JPG,19,no_detection,,,,,,,Amvrakikos/overlay/0074_19_2022_left_8.jpg
Amvrakikos,images/19_2022_right_9.JPG,19,no_detection,,,,,,,Amvrakikos/overlay/0075_19_2022_right_9.jpg
Amvrakikos,images/20_2017_left_DSC02153.JPG,20,no_detection,,,,,,,Amvrakikos/overlay/0076_20_2017_left_DSC02153.jpg
Amvrakikos,images/20_2017_right_DSC02151.JPG,20,no_detection,,,,,,,Amvrakikos/overlay/0077_20_2017_right_DSC02151.jpg
Amvrakikos,images/20_2022_left_8.JPG,20,no_detection,,,,,,,Amvrakikos/overlay/0078_20_2022_left_8.jpg
Amvrakikos,images/20_2022_right_9.JPG,20,no_detection,,,,,,,Amvrakikos/overlay/0079_20_2022_right_9.jpg
Amvrakikos,images/21_2019_left_P1050769.JPG,21,no_detection,,,,,,,Amvrakikos/overlay/0080_21_2019_left_P1050769.jpg
Amvrakikos,images/21_2019_right_P1050765.JPG,21,no_detection,,,,,,,Amvrakikos/overlay/0081_21_2019_right_P1050765.jpg
Amvrakikos,images/21_2022_left_8.JPG,21,no_detection,,,,,,,Amvrakikos/overlay/0082_21_2022_left_8.jpg
Amvrakikos,images/21_2022_right_9.JPG,21,skipped_small,0.4170386791229248,0.031780343792551895,4017.075927734375,1937.71533203125,4605.69189453125,2797.545654296875,Amvrakikos/overlay/0083_21_2022_right_9.jpg
Amvrakikos,images/22_2017_left_DSC01835.JPG,22,no_detection,,,,,,,Amvrakikos/overlay/0084_22_2017_left_DSC01835.jpg
Amvrakikos,images/22_2017_right_DSC01834.JPG,22,no_detection,,,,,,,Amvrakikos/overlay/0085_22_2017_right_DSC01834.jpg
Amvrakikos,images/22_2022_left_8.JPG,22,no_detection,,,,,,,Amvrakikos/overlay/0086_22_2022_left_8.jpg
Amvrakikos,images/22_2022_right_9.JPG,22,no_detection,,,,,,,Amvrakikos/overlay/0087_22_2022_right_9.jpg
Amvrakikos,images/23_2019_left_P1080734.JPG,23,no_detection,,,,,,,Amvrakikos/overlay/0088_23_2019_left_P1080734.jpg
Amvrakikos,images/23_2019_right_P1080733.JPG,23,no_detection,,,,,,,Amvrakikos/overlay/0089_23_2019_right_P1080733.jpg
Amvrakikos,images/23_2022_left_8.JPG,23,no_detection,,,,,,,Amvrakikos/overlay/0090_23_2022_left_8.jpg
Amvrakikos,images/23_2022_right_9.JPG,23,no_detection,,,,,,,Amvrakikos/overlay/0091_23_2022_right_9.jpg
Amvrakikos,images/24_2014_left_P7300138.JPG,24,no_detection,,,,,,,Amvrakikos/overlay/0092_24_2014_left_P7300138.jpg
Amvrakikos,images/24_2014_right_P7300137.JPG,24,no_detection,,,,,,,Amvrakikos/overlay/0093_24_2014_right_P7300137.jpg
Amvrakikos,images/24_2022_left_8.JPG,24,no_detection,,,,,,,Amvrakikos/overlay/0094_24_2022_left_8.jpg
Amvrakikos,images/24_2022_right_9.JPG,24,no_detection,,,,,,,Amvrakikos/overlay/0095_24_2022_right_9.jpg
Amvrakikos,images/25_2019_left_P1060516.JPG,25,no_detection,,,,,,,Amvrakikos/overlay/0096_25_2019_left_P1060516.jpg
Amvrakikos,images/25_2019_right_P1060517.JPG,25,no_detection,,,,,,,Amvrakikos/overlay/0097_25_2019_right_P1060517.jpg
Amvrakikos,images/25_2022_left_8.JPG,25,no_detection,,,,,,,Amvrakikos/overlay/0098_25_2022_left_8.jpg
Amvrakikos,images/25_2022_right_9.JPG,25,no_detection,,,,,,,Amvrakikos/overlay/0099_25_2022_right_9.jpg
Amvrakikos,images/26_2019_left_P1070976.JPG,26,no_detection,,,,,,,Amvrakikos/overlay/0100_26_2019_left_P1070976.jpg
Amvrakikos,images/26_2019_right_P1070973.JPG,26,no_detection,,,,,,,Amvrakikos/overlay/0101_26_2019_right_P1070973.jpg
Amvrakikos,images/26_2022_left_8.JPG,26,no_detection,,,,,,,Amvrakikos/overlay/0102_26_2022_left_8.jpg
Amvrakikos,images/26_2022_right_9.JPG,26,no_detection,,,,,,,Amvrakikos/overlay/0103_26_2022_right_9.jpg
Amvrakikos,images/27_2017_left_DSC03855 copy.JPG,27,skipped_small,0.3292258381843567,0.012250602372900673,2695.42236328125,3304.573486328125,3141.831787109375,3850.880859375,Amvrakikos/overlay/0104_27_2017_left_DSC03855 copy.jpg
Amvrakikos,images/27_2017_right_DSC03856 copy.JPG,27,no_detection,,,,,,,Amvrakikos/overlay/0105_27_2017_right_DSC03856 copy.jpg
Amvrakikos,images/27_2022_left_8 copy.JPG,27,no_detection,,,,,,,Amvrakikos/overlay/0106_27_2022_left_8 copy.jpg
Amvrakikos,images/27_2022_right_9 copy.JPG,27,no_detection,,,,,,,Amvrakikos/overlay/0107_27_2022_right_9 copy.jpg
Amvrakikos,images/28_2017_left_DSC04306 copy.JPG,28,no_detection,,,,,,,Amvrakikos/overlay/0108_28_2017_left_DSC04306 copy.jpg
Amvrakikos,images/28_2017_right_DSC04302 copy.JPG,28,skipped_small,0.3359697461128235,0.004244893419875452,1111.0220947265625,1.1734567880630493,1587.01416015625,178.70684814453125,Amvrakikos/overlay/0109_28_2017_right_DSC04302 copy.jpg
Amvrakikos,images/28_2022_left_8 copy.JPG,28,no_detection,,,,,,,Amvrakikos/overlay/0110_28_2022_left_8 copy.jpg
Amvrakikos,images/28_2022_right_9 copy.JPG,28,no_detection,,,,,,,Amvrakikos/overlay/0111_28_2022_right_9 copy.jpg
Amvrakikos,images/29_2017_left_DSCF4164.JPG,29,no_detection,,,,,,,Amvrakikos/overlay/0112_29_2017_left_DSCF4164.jpg
Amvrakikos,images/29_2017_right_DSCF4166.JPG,29,no_detection,,,,,,,Amvrakikos/overlay/0113_29_2017_right_DSCF4166.jpg
Amvrakikos,images/29_2022_left_8.JPG,29,no_detection,,,,,,,Amvrakikos/overlay/0114_29_2022_left_8.jpg
Amvrakikos,images/29_2022_right_9.JPG,29,no_detection,,,,,,,Amvrakikos/overlay/0115_29_2022_right_9.jpg
Amvrakikos,images/30_2018_left_P1050051.JPG,30,no_detection,,,,,,,Amvrakikos/overlay/0116_30_2018_left_P1050051.jpg
Amvrakikos,images/30_2018_right_P1050052.JPG,30,no_detection,,,,,,,Amvrakikos/overlay/0117_30_2018_right_P1050052.jpg
Amvrakikos,images/30_2022_left_8.JPG,30,no_detection,,,,,,,Amvrakikos/overlay/0118_30_2022_left_8.jpg
Amvrakikos,images/30_2022_right_9.JPG,30,no_detection,,,,,,,Amvrakikos/overlay/0119_30_2022_right_9.jpg
Amvrakikos,images/31_2017_left_DSC04449.JPG,31,no_detection,,,,,,,Amvrakikos/overlay/0120_31_2017_left_DSC04449.jpg
Amvrakikos,images/31_2017_right_DSC04448.JPG,31,no_detection,,,,,,,Amvrakikos/overlay/0121_31_2017_right_DSC04448.jpg
Amvrakikos,images/31_2022_left_8.JPG,31,no_detection,,,,,,,Amvrakikos/overlay/0122_31_2022_left_8.jpg
Amvrakikos,images/31_2022_right_9.JPG,31,no_detection,,,,,,,Amvrakikos/overlay/0123_31_2022_right_9.jpg
Amvrakikos,images/32_2017_left_DSC04158.JPG,32,skipped_small,0.2601102590560913,0.002891508427847637,3704.200439453125,3340.872314453125,3958.427001953125,3567.293212890625,Amvrakikos/overlay/0124_32_2017_left_DSC04158.jpg
Amvrakikos,images/32_2017_right_DSC04157.JPG,32,no_detection,,,,,,,Amvrakikos/overlay/0125_32_2017_right_DSC04157.jpg
Amvrakikos,images/32_2022_left_8.JPG,32,no_detection,,,,,,,Amvrakikos/overlay/0126_32_2022_left_8.jpg
Amvrakikos,images/32_2022_right_9.JPG,32,no_detection,,,,,,,Amvrakikos/overlay/0127_32_2022_right_9.jpg
Amvrakikos,images/33_2019_left_P1050696.JPG,33,no_detection,,,,,,,Amvrakikos/overlay/0128_33_2019_left_P1050696.jpg
Amvrakikos,images/33_2019_right_P1050697.JPG,33,no_detection,,,,,,,Amvrakikos/overlay/0129_33_2019_right_P1050697.jpg
Amvrakikos,images/33_2022_left_8.JPG,33,no_detection,,,,,,,Amvrakikos/overlay/0130_33_2022_left_8.jpg
Amvrakikos,images/33_2022_right_9.JPG,33,no_detection,,,,,,,Amvrakikos/overlay/0131_33_2022_right_9.jpg
Amvrakikos,images/34_2018_left_P1010377.JPG,34,skipped_small,0.35725075006484985,0.038936963263891074,2134.72265625,798.5285034179688,3022.472412109375,1497.0145263671875,Amvrakikos/overlay/0132_34_2018_left_P1010377.jpg
Amvrakikos,images/34_2018_right_P1010378.JPG,34,no_detection,,,,,,,Amvrakikos/overlay/0133_34_2018_right_P1010378.jpg
Amvrakikos,images/34_2022_left_8.JPG,34,no_detection,,,,,,,Amvrakikos/overlay/0134_34_2022_left_8.jpg
Amvrakikos,images/34_2022_right_9.JPG,34,no_detection,,,,,,,Amvrakikos/overlay/0135_34_2022_right_9.jpg
Amvrakikos,images/35_2015_left_DSC00028.JPG,35,no_detection,,,,,,,Amvrakikos/overlay/0136_35_2015_left_DSC00028.jpg
Amvrakikos,images/35_2015_right_DSC00029.JPG,35,no_detection,,,,,,,Amvrakikos/overlay/0137_35_2015_right_DSC00029.jpg
Amvrakikos,images/35_2022_left_8.JPG,35,no_detection,,,,,,,Amvrakikos/overlay/0138_35_2022_left_8.jpg
Amvrakikos,images/35_2022_right_9.JPG,35,no_detection,,,,,,,Amvrakikos/overlay/0139_35_2022_right_9.jpg
Amvrakikos,images/36_2018_left_P1040915.JPG,36,no_detection,,,,,,,Amvrakikos/overlay/0140_36_2018_left_P1040915.jpg
Amvrakikos,images/36_2018_right_P1040916.JPG,36,no_detection,,,,,,,Amvrakikos/overlay/0141_36_2018_right_P1040916.jpg
Amvrakikos,images/36_2022_left_8.JPG,36,no_detection,,,,,,,Amvrakikos/overlay/0142_36_2022_left_8.jpg
Amvrakikos,images/36_2022_right_9.JPG,36,no_detection,,,,,,,Amvrakikos/overlay/0143_36_2022_right_9.jpg
Amvrakikos,images/37_2019_left_P1070619.JPG,37,no_detection,,,,,,,Amvrakikos/overlay/0144_37_2019_left_P1070619.jpg
Amvrakikos,images/37_2019_right_P1070621.JPG,37,no_detection,,,,,,,Amvrakikos/overlay/0145_37_2019_right_P1070621.jpg
Amvrakikos,images/37_2022_left_8.JPG,37,no_detection,,,,,,,Amvrakikos/overlay/0146_37_2022_left_8.jpg
Amvrakikos,images/37_2022_right_9.JPG,37,no_detection,,,,,,,Amvrakikos/overlay/0147_37_2022_right_9.jpg
Amvrakikos,images/38_2018_left_P1000252.JPG,38,no_detection,,,,,,,Amvrakikos/overlay/0148_38_2018_left_P1000252.jpg
Amvrakikos,images/38_2018_right_P1000253.JPG,38,no_detection,,,,,,,Amvrakikos/overlay/0149_38_2018_right_P1000253.jpg
Amvrakikos,images/38_2022_left_8.JPG,38,no_detection,,,,,,,Amvrakikos/overlay/0150_38_2022_left_8.jpg
Amvrakikos,images/38_2022_right_9.JPG,38,cropped,0.28497546911239624,0.1331241153159633,803.2044067382812,1118.0374755859375,2394.3134765625,2450.463134765625,Amvrakikos/overlay/0151_38_2022_right_9.jpg
Amvrakikos,images/39_2017_left_DSC03422.JPG,39,no_detection,,,,,,,Amvrakikos/overlay/0152_39_2017_left_DSC03422.jpg
Amvrakikos,images/39_2017_right_DSC03421.JPG,39,no_detection,,,,,,,Amvrakikos/overlay/0153_39_2017_right_DSC03421.jpg
Amvrakikos,images/39_2022_left_8.JPG,39,no_detection,,,,,,,Amvrakikos/overlay/0154_39_2022_left_8.jpg
Amvrakikos,images/39_2022_right_9.JPG,39,skipped_small,0.3185255229473114,0.00998100708531606,3037.06787109375,0.0,3493.265380859375,348.4236755371094,Amvrakikos/overlay/0155_39_2022_right_9.jpg
Amvrakikos,images/40_2017_left_DSC03459.JPG,40,no_detection,,,,,,,Amvrakikos/overlay/0156_40_2017_left_DSC03459.jpg
Amvrakikos,images/40_2017_right_DSC03460.JPG,40,no_detection,,,,,,,Amvrakikos/overlay/0157_40_2017_right_DSC03460.jpg
Amvrakikos,images/40_2022_left_8.JPG,40,no_detection,,,,,,,Amvrakikos/overlay/0158_40_2022_left_8.jpg
